type,term,level,pos,definition_url,voice_url
word,militant,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/militant_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milit/militant__us_1.ogg
word,military,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/military_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milit/military__us_2.ogg
word,military,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/military_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milit/military__us_2.ogg
word,militia,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/militia,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milit/militia__us_1.ogg
word,milk,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/milk_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milk_/milk__us_1.ogg
word,mill,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mill_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/mill_/mill__us_1.ogg
word,million,a1,number,https://www.oxfordlearnersdictionaries.com/definition/english/million,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milli/million__us_2.ogg
word,mind,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mind_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/mind_/mind__us_1.ogg
word,mind,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mind_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/mind_/mind__us_1.ogg
word,mine,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mine_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/mine_/mine__us_1.ogg
word,mine,a2,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/mine_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/mine_/mine__us_1.ogg
word,miner,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/miner,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/miner/miner__us_1.ogg
word,mineral,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mineral,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/miner/mineral__us_3.ogg
word,minimal,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/minimal,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minim/minimal__us_1.ogg
word,minimize,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/minimize,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minim/minimize__us_1.ogg
word,minimum,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/minimum_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minim/minimum__us_2.ogg
word,minimum,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/minimum_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minim/minimum__us_2.ogg
word,mining,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mining,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minin/mining__us_1.ogg
word,minister,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/minister_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minis/minister__us_1.ogg
word,ministry,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ministry,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minis/ministry__us_1.ogg
word,minor,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/minor_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minor/minor__us_2.ogg
word,minority,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/minority,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minor/minority__us_1_rr.ogg
word,minute,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/minute2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minut/minute__us_3.ogg
word,minute,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/minute1_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/min/minut/minute__us_1.ogg
word,miracle,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/miracle,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mir/mirac/miracle__us_1.ogg
word,mirror,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mirror_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mir/mirro/mirror__us_2.ogg
word,miserable,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/miserable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/miser/miserable__us_1_rr.ogg
word,misery,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/misery,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/miser/misery__us_1.ogg
word,misleading,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/misleading,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/misle/misleading__us_1.ogg
word,miss,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/miss_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/miss_/miss__us_1.ogg
word,missile,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/missile,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/missi/missile__us_1.ogg
word,missing,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/missing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/missi/missing__us_3.ogg
word,mission,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/impossible,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/missi/mission__us_2.ogg
word,mistake,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/mista/mistake__us_2.ogg
word,mistake,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mis/mista/mistake__us_2.ogg
word,mix,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mix_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mix/mix__/mix__us_1.ogg
word,mix,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mix_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mix/mix__/mix__us_1.ogg
word,mixed,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/mixed,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mix/mixed/mixed__us_1.ogg
word,mixture,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mixture,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mix/mixtu/mixture__us_1.ogg
word,mob,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mob_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mob__/mob__us_1.ogg
word,mobile,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/mobile_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobile__us_7.ogg
word,mobile,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mobile_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobile__us_7.ogg
word,mobility,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mobility,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobility__us_1.ogg
word,mobilize,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/mobilize,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobilize__us_1.ogg
word,mode,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mode,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/mode_/mode__us_1.ogg
word,model,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/model_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/model/model__us_2.ogg
word,model,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/model_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/model/model__us_2.ogg
word,moderate,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/moderate_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/moder/moderate__us_1.ogg
word,modern,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/modern,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/moder/modern__us_2.ogg
word,modest,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/modest,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/modes/modest__us_1.ogg
word,modification,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/modification,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/modif/modification__us_1.ogg
word,modify,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/modify,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mod/modif/modify__us_1.ogg
word,moment,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/moment,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mom/momen/moment__us_1.ogg
word,momentum,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/momentum,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mom/momen/momentum__us_1_rr.ogg
word,monday,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monday,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monda/monday__us_1_rr.ogg
word,money,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/money,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/money/money__us_1.ogg
word,monitor,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monitor_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monit/monitor__us_1.ogg
word,monitor,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/monitor_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monit/monitor__us_1.ogg
word,monk,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monk,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monk_/monk__us_1.ogg
word,monkey,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monkey_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monke/monkey__us_1.ogg
word,monopoly,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monopoly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monop/monopoly__us_1.ogg
word,monster,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monster_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monst/monster__us_1.ogg
word,month,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/month,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/month/month__us_1.ogg
word,monthly,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/monthly_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/month/monthly__us_1.ogg
word,monument,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/monument,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mon/monum/monument__us_1.ogg
word,mood,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mood,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/moo/mood_/mood__us_1.ogg
word,moon,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/moon_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/moo/moon_/moon__us_1.ogg
word,moral,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/moral_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/moral/moral__us_1_rr.ogg
word,moral,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/moral_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/moral/moral__us_1_rr.ogg
word,morality,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/morality,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/moral/morality__us_1.ogg
word,more,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/more_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more__us_1.ogg
word,more,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/more_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more__us_1.ogg
word,more,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/many,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more__us_1.ogg
word,moreover,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/moreover,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/moreo/moreover__us_1.ogg
word,morning,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/morni/morning__us_1.ogg
word,mortgage,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mortgage_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/mortg/mortgage__us_1.ogg
word,mosque,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mosque,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mos/mosqu/mosque__us_1.ogg
word,most,a1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/most_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mos/most_/most__us_1.ogg
word,most,a1,determiner,https://www.oxfordlearnersdictionaries.com/definition/english/most_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mos/most_/most__us_1.ogg
word,most,a1,pronoun,https://www.oxfordlearnersdictionaries.com/definition/english/many,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mos/most_/most__us_1.ogg
word,mostly,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/mostly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mos/mostl/mostly__us_1.ogg
word,mother,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/mother_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/mothe/mother__us_1.ogg
word,motion,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/motion_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/motio/motion__us_1.ogg
word,motivate,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/motivate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/motiv/motivate__us_1.ogg
word,motivation,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/motivation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/motiv/motivation__us_1.ogg
word,motive,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/motive_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/motiv/motive__us_1.ogg
word,motor,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/motor_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mot/motor/motor__us_2.ogg
